audio_id	source_filename	source_relative_path	youtube_video_id	file_size_mb	duration_seconds	sample_rate_hz	channels	imported_at
audio-0001	0001 - MEUTE - MEUTE - You & Me (Flume Remix) [fKFbnhcNnjE].webm	0001 - MEUTE - MEUTE - You & Me (Flume Remix) [fKFbnhcNnjE].webm	fKFbnhcNnjE	5.763413429260254	329.408	48000	2	2026-09-09 04:09:07
audio-0002	0002 - MEUTE - MEUTE - Sail (Awolnation Rework) [m4C58lmv1J4].webm	0002 - MEUTE - MEUTE - Sail (Awolnation Rework) [m4C58lmv1J4].webm	m4C58lmv1J4	4.468851089477539	267.1688125	48000	2	2026-09-09 04:09:07
audio-0003	0003 - UNKLEofficial - UNKLE - Looking For The Rain ft. Mark Lanegan, ESKA [Zl3Y5-Qrbk8].webm	0003 - UNKLEofficial - UNKLE - Looking For The Rain ft. Mark Lanegan, ESKA [Zl3Y5-Qrbk8].webm	Zl3Y5-Qrbk8	5.6804094314575195	358.80635416666667	48000	2	2026-09-09 04:09:07
audio-0004	0004 - Daniela Andrade - La Vie En Rose [3Ba_WoSZXvw].webm	0004 - Daniela Andrade - La Vie En Rose [3Ba_WoSZXvw].webm	3Ba_WoSZXvw	2.047295570373535	123.93652083333332	48000	2	2026-09-09 04:09:07
audio-0005	0005 - Koniec Świata - Jak mnie tu znalazłaś [Vn34Gzv1j6Q].webm	0005 - Koniec Świata - Jak mnie tu znalazłaś [Vn34Gzv1j6Q].webm	Vn34Gzv1j6Q	2.318134307861328	146.38666666666666	48000	2	2026-09-09 04:09:08
audio-0007	0007 - Koniec Świata - Porąbana noc [-0pfafS--Ns].webm	0007 - Koniec Świata - Porąbana noc [-0pfafS--Ns].webm	-0pfafS--Ns	2.48276424407959	162.86666666666667	48000	2	2026-09-09 04:09:08
audio-0008	0008 - John Smith - PINK FLOYD： Take It Back (2011 - Remaster⧸1080p) [KWeWmnGoxqw].webm	0008 - John Smith - PINK FLOYD： Take It Back (2011 - Remaster⧸1080p) [KWeWmnGoxqw].webm	KWeWmnGoxqw	6.295092582702637	392.2346666666666	48000	2	2026-09-09 04:09:08
audio-0009	0009 - Pink Floyd - Pink Floyd - A Great Day For Freedom (The Division Bell 30th Anniversary Official Audio) [lJ9x7FKhJj4].webm	0009 - Pink Floyd - Pink Floyd - A Great Day For Freedom (The Division Bell 30th Anniversary Official Audio) [lJ9x7FKhJj4].webm	lJ9x7FKhJj4	3.98196792602539	257.3119375	48000	2	2026-09-09 04:09:08
audio-0010	0010 - Stealing .Pink - Pink Floyd   Cluster one 2011   Remaster   1080p [1auwNAvde0M].webm	0010 - Stealing .Pink - Pink Floyd   Cluster one 2011   Remaster   1080p [1auwNAvde0M].webm	1auwNAvde0M	5.79716682434082	356.89070833333335	48000	2	2026-09-09 04:09:08
audio-0012	0012 - This Is Queen - Radio Ga Ga (Remastered 2011) [qlZqEFbVxgo].webm	0012 - This Is Queen - Radio Ga Ga (Remastered 2011) [qlZqEFbVxgo].webm	qlZqEFbVxgo	5.3719940185546875	350.0756666666667	48000	2	2026-09-09 04:09:09
audio-0013	0013 - Rag'n'Bone Man - Rag’n’Bone Man - Wolves [nM35X5hdzEs].webm	0013 - Rag'n'Bone Man - Rag’n’Bone Man - Wolves [nM35X5hdzEs].webm	nM35X5hdzEs	2.6751155853271484	179.08391666666665	48000	2	2026-09-09 04:09:09
audio-0014	0014 - Rag'n'Bone Man - Rag’n’Bone Man - Life In Her Yet [orkEnnQN5wM].webm	0014 - Rag'n'Bone Man - Rag’n’Bone Man - Life In Her Yet [orkEnnQN5wM].webm	orkEnnQN5wM	2.9845075607299805	189.2078125	48000	2	2026-09-09 04:09:09
audio-0015	0015 - Rag'n'Bone Man - Rag'n'Bone Man - Human (Official Video) [L3wKzyIN1yk].webm	0015 - Rag'n'Bone Man - Rag'n'Bone Man - Human (Official Video) [L3wKzyIN1yk].webm	L3wKzyIN1yk	3.126426696777344	197.845625	48000	2	2026-09-09 04:09:09
audio-0016	0016 - Uri Caine Ensemble - Symphony No. 5： Funeral March (Live) [7tABsji3LWA].webm	0016 - Uri Caine Ensemble - Symphony No. 5： Funeral March (Live) [7tABsji3LWA].webm	7tABsji3LWA	6.9172468185424805	426.0933333333333	48000	2	2026-09-09 04:09:09
audio-0017	0017 - MAANAM - Maanam - Krakowski Spleen [Official Music Video] [BqUpUtaS9VY].webm	0017 - MAANAM - Maanam - Krakowski Spleen [Official Music Video] [BqUpUtaS9VY].webm	BqUpUtaS9VY	4.331672668457031	275.70214583333336	48000	2	2026-09-09 04:09:09
audio-0018	0018 - Jazzpospolita - Jazzpospolita - Przedwiośnie [HzvKM5W5GEc].webm	0018 - Jazzpospolita - Jazzpospolita - Przedwiośnie [HzvKM5W5GEc].webm	HzvKM5W5GEc	4.179827690124512	241.36533333333333	48000	2	2026-09-09 04:09:10
audio-0019	0019 - Solo Ansamblis - Solo Ansamblis - Baloje [E8wzIueWX8I].webm	0019 - Solo Ansamblis - Solo Ansamblis - Baloje [E8wzIueWX8I].webm	E8wzIueWX8I	6.543911933898926	451.968	48000	2	2026-09-09 04:09:10
audio-0020	0020 - Production Lovers - We All Poop - All the Blood (Positive Song Actually) [tyzlH4N_hNc].webm	0020 - Production Lovers - We All Poop - All the Blood (Positive Song Actually) [tyzlH4N_hNc].webm	tyzlH4N_hNc	2.8096227645874023	180.16364583333333	48000	2	2026-09-09 04:09:10
audio-0022	0022 - THE ROOP - THE ROOP - On Fire (Official Music Video) (Eurovision 2020) [YFzcmH1kDj8].webm	0022 - THE ROOP - THE ROOP - On Fire (Official Music Video) (Eurovision 2020) [YFzcmH1kDj8].webm	YFzcmH1kDj8	2.941925048828125	177.49333333333334	48000	2	2026-09-09 04:09:10
audio-0023	0023 - Red Box - Ho Ho! (Radio Edit) [MPiIfZgvovM].webm	0023 - Red Box - Ho Ho! (Radio Edit) [MPiIfZgvovM].webm	MPiIfZgvovM	3.3983850479125977	220.73560416666663	48000	2	2026-09-09 04:09:10
audio-0024	0024 - The Mono Jacks - The Mono Jacks - Gloria (official audio) [hPLWvtDgCow].webm	0024 - The Mono Jacks - The Mono Jacks - Gloria (official audio) [hPLWvtDgCow].webm	hPLWvtDgCow	3.2251415252685547	207.50933333333333	48000	2	2026-09-09 04:09:11
audio-0025	0025 - Dua Lipa - Dua Lipa - Be The One (Official Music Video) [-rey3m8SWQI].webm	0025 - Dua Lipa - Dua Lipa - Be The One (Official Music Video) [-rey3m8SWQI].webm	-rey3m8SWQI	3.314107894897461	204.04535416666667	48000	2	2026-09-09 04:09:11
audio-0026	0026 - florencemachine - Florence + The Machine - Dog Days Are Over (2010 Version) (Official Music Video) [iWOyfLBYtuU].webm	0026 - florencemachine - Florence + The Machine - Dog Days Are Over (2010 Version) (Official Music Video) [iWOyfLBYtuU].webm	iWOyfLBYtuU	3.5921239852905273	219.208	48000	2	2026-09-09 04:09:11
audio-0027	0027 - BEMY - BEMY - Time [Z-yQb-Zo2fE].webm	0027 - BEMY - BEMY - Time [Z-yQb-Zo2fE].webm	Z-yQb-Zo2fE	3.4095020294189453	260.7020416666667	48000	2	2026-09-09 04:09:11
audio-0028	0028 - Mumford & Sons - Mumford & Sons - The Cave [fNy8llTLvuA].webm	0028 - Mumford & Sons - Mumford & Sons - The Cave [fNy8llTLvuA].webm	fNy8llTLvuA	4.202066421508789	266.36772916666666	48000	2	2026-09-09 04:09:11
audio-0029	0029 - KayaxTV - Artur Rojek - Bez końca (Official Video) [qvFZnn-EYQU].webm	0029 - KayaxTV - Artur Rojek - Bez końca (Official Video) [qvFZnn-EYQU].webm	qvFZnn-EYQU	3.672426223754883	234.368	48000	2	2026-09-09 04:09:11
audio-0030	0030 - Universal Music - Michelle Gurevich Temptation [LyG_CaRbQMQ].webm	0030 - Universal Music - Michelle Gurevich Temptation [LyG_CaRbQMQ].webm	LyG_CaRbQMQ	3.68466854095459	225.03620833333332	48000	2	2026-09-09 04:09:12
audio-0031	0031 - Asinella Recs - Clara Luzia - The Drugs Do Work (Official Video) [9rKNKcWAjpA].webm	0031 - Asinella Recs - Clara Luzia - The Drugs Do Work (Official Video) [9rKNKcWAjpA].webm	9rKNKcWAjpA	3.917642593383789	260.9226458333333	48000	2	2026-09-09 04:09:12
audio-0032	0032 - Alexander Ebert - Alexander (Alex Ebert) - Truth [_62hfITLlU0].webm	0032 - Alexander Ebert - Alexander (Alex Ebert) - Truth [_62hfITLlU0].webm	_62hfITLlU0	3.720120429992676	241.70666666666668	48000	2	2026-09-09 04:09:12
audio-0033	0033 - Warhaus - Warhaus - Shadowplay (Official Video) [bwa3jtbk1fs].webm	0033 - Warhaus - Warhaus - Shadowplay (Official Video) [bwa3jtbk1fs].webm	bwa3jtbk1fs	3.857555389404297	249.928	48000	2	2026-09-09 04:09:12
audio-0034	0034 - Micatone - Barbed Wire [Mv5XPLw09uE].webm	0034 - Micatone - Barbed Wire [Mv5XPLw09uE].webm	Mv5XPLw09uE	4.577556610107422	285.28	48000	2	2026-09-09 04:09:12
audio-0035	0035 - MEUTE - MEUTE - Raw [A4jnJqLbh2g].webm	0035 - MEUTE - MEUTE - Raw [A4jnJqLbh2g].webm	A4jnJqLbh2g	5.201298713684082	311.296	48000	2	2026-09-09 04:09:13
audio-0036	0036 - MEUTE - MEUTE - Versatile (Live in Paris) [aQCksxAjvfg].webm	0036 - MEUTE - MEUTE - Versatile (Live in Paris) [aQCksxAjvfg].webm	aQCksxAjvfg	5.954931259155273	369.856	48000	2	2026-09-09 04:09:13
audio-0037	0037 - Morcheeba - Otherwise [6oqThOlGbYI].webm	0037 - Morcheeba - Otherwise [6oqThOlGbYI].webm	6oqThOlGbYI	3.5774660110473633	222.83977083333335	48000	2	2026-09-09 04:09:13
audio-0038	0038 - moriartyofficiel - Moriarty - Milena (audio) [HuHTNMne3j8].webm	0038 - moriartyofficiel - Moriarty - Milena (audio) [HuHTNMne3j8].webm	HuHTNMne3j8	3.366382598876953	203.28533333333337	48000	2	2026-09-09 04:09:13
audio-0039	0039 - KARAŚ ROGUCKI - KARAŚ⧸ROGUCKI - Kilka westchnień (Official Video) [PumLjLN9fzw].webm	0039 - KARAŚ ROGUCKI - KARAŚ⧸ROGUCKI - Kilka westchnień (Official Video) [PumLjLN9fzw].webm	PumLjLN9fzw	2.741853713989258	228.096	48000	2	2026-09-09 04:09:13
audio-0040	0040 - Roseaux, Aloe Blacc - Clarao Da Lua [JsXoKzrGy9s].webm	0040 - Roseaux, Aloe Blacc - Clarao Da Lua [JsXoKzrGy9s].webm	JsXoKzrGy9s	2.874577522277832	193.96	48000	2	2026-09-09 04:09:14
audio-0041	0041 - Moby - Moby - Natural Blues (Official Video) [z3YMxM1_S48].webm	0041 - Moby - Moby - Natural Blues (Official Video) [z3YMxM1_S48].webm	z3YMxM1_S48	4.053301811218262	262.88472916666666	48000	2	2026-09-09 04:09:14
audio-0042	0042 - Circus Company - Ezéchiel Pailhès - Octobre [xualSDhQcAc].webm	0042 - Circus Company - Ezéchiel Pailhès - Octobre [xualSDhQcAc].webm	xualSDhQcAc	2.5730409622192383	138.84372916666666	48000	2	2026-09-09 04:09:14
audio-0043	0043 - Gossip Music Official - Gossip - Move in the Right Direction (Official Video) [12zPU-8bsTE].webm	0043 - Gossip Music Official - Gossip - Move in the Right Direction (Official Video) [12zPU-8bsTE].webm	12zPU-8bsTE	3.008662223815918	199.04	48000	2	2026-09-09 04:09:14
audio-0044	0044 - KayaxTV - Swiernalis - Myśliwy (Official Video) [f_uo3hzy5X8].webm	0044 - KayaxTV - Swiernalis - Myśliwy (Official Video) [f_uo3hzy5X8].webm	f_uo3hzy5X8	2.817983627319336	188.3733333333333	48000	2	2026-09-09 04:09:14
audio-0045	0045 - The Cure - The Cure - Close To Me [BjvfIJstWeg].webm	0045 - The Cure - The Cure - Close To Me [BjvfIJstWeg].webm	BjvfIJstWeg	3.6951217651367183	226.76608333333337	48000	2	2026-09-09 04:09:14
audio-0046	0046 - Limboski - Limboski na Czarnej Barce - ＂Czy widziałeś już tę smugę？＂ [DfUXRdodA8Y].webm	0046 - Limboski - Limboski na Czarnej Barce - ＂Czy widziałeś już tę smugę？＂ [DfUXRdodA8Y].webm	DfUXRdodA8Y	4.35817813873291	262.002375	48000	2	2026-09-09 04:09:15
audio-0047	0047 - Spięty - Uproszczony Rachunek Sumienia [TcDttEXhTVA].webm	0047 - Spięty - Uproszczony Rachunek Sumienia [TcDttEXhTVA].webm	TcDttEXhTVA	3.61284065246582	231.96	48000	2	2026-09-09 04:09:15
audio-0048	0048 - HEY - Hey ＂Do Rycerzy, do Szlachty, do Mieszczan＂ (official lyric video) [eTVYy_xT9CI].webm	0048 - HEY - Hey ＂Do Rycerzy, do Szlachty, do Mieszczan＂ (official lyric video) [eTVYy_xT9CI].webm	eTVYy_xT9CI	4.154051780700684	252.1386666666667	48000	2	2026-09-09 04:09:15
audio-0049	0049 - Nosowska - Uroda [kjJZxsWWB-k].webm	0049 - Nosowska - Uroda [kjJZxsWWB-k].webm	kjJZxsWWB-k	5.074688911437988	280.49333333333334	48000	2	2026-09-09 04:09:15
audio-0050	0050 - Nosowska - Nim Wstanie Dzień [tmXna1x_BA0].webm	0050 - Nosowska - Nim Wstanie Dzień [tmXna1x_BA0].webm	tmXna1x_BA0	4.1180925369262695	240.84	48000	2	2026-09-09 04:09:15
audio-0051	0051 - Nosowska - Zielono Mi [avUiu4NJUg4].webm	0051 - Nosowska - Zielono Mi [avUiu4NJUg4].webm	avUiu4NJUg4	4.542008399963379	271.73333333333335	48000	2	2026-09-09 04:09:16
audio-0052	0052 - NOSOWSKA - Nosowska - Kokaina [G1o-vwcbCtw].webm	0052 - NOSOWSKA - Nosowska - Kokaina [G1o-vwcbCtw].webm	G1o-vwcbCtw	4.783452987670898	271.36	48000	2	2026-09-09 04:09:16
audio-0053	0053 - Nosowska - Na Całych Jeziorach Ty [rJZdmDSM7EE].webm	0053 - Nosowska - Na Całych Jeziorach Ty [rJZdmDSM7EE].webm	rJZdmDSM7EE	4.457945823669434	270.08	48000	2	2026-09-09 04:09:16
audio-0054	0054 - Nosowska - Uciekaj, Moje Serce [59LlOnwJkGw].webm	0054 - Nosowska - Uciekaj, Moje Serce [59LlOnwJkGw].webm	59LlOnwJkGw	3.181748390197754	189.52	48000	2	2026-09-09 04:09:16
audio-0055	0055 - Nosowska - Uroda (Prolog) [wApnraEvHBs].webm	0055 - Nosowska - Uroda (Prolog) [wApnraEvHBs].webm	wApnraEvHBs	1.0426559448242188	63.10666666666667	48000	2	2026-09-09 04:09:16
audio-0056	0056 - MŁODE GŁOWY - POWIEDZ MI JAK？ ｜ DOBRY, Kuba Galiński i Piotr Fronczewski x MŁODE GŁOWY [qmNbqjZItA4].webm	0056 - MŁODE GŁOWY - POWIEDZ MI JAK？ ｜ DOBRY, Kuba Galiński i Piotr Fronczewski x MŁODE GŁOWY [qmNbqjZItA4].webm	qmNbqjZItA4	3.553219795227051	227.00989583333333	48000	2	2026-09-09 04:09:16
audio-0057	0057 - Mystic Production TV - Spięty - Blue (Official Audio) [Ksx_CEHQrf8].webm	0057 - Mystic Production TV - Spięty - Blue (Official Audio) [Ksx_CEHQrf8].webm	Ksx_CEHQrf8	4.339612007141113	269.247	48000	2	2026-09-09 04:09:17
audio-0058	0058 - Mystic Production TV - Maja Kleszcz - Damą Być (lyric video) [9MCvatvA7Lk].webm	0058 - Mystic Production TV - Maja Kleszcz - Damą Być (lyric video) [9MCvatvA7Lk].webm	9MCvatvA7Lk	2.1960926055908203	138.5386875	48000	2	2026-09-09 04:09:17
audio-0059	0059 - Kovacs - Kovacs - The Devil You Know (Official Video) [C-Gyl_Gf0Xo].webm	0059 - Kovacs - Kovacs - The Devil You Know (Official Video) [C-Gyl_Gf0Xo].webm	C-Gyl_Gf0Xo	3.611760139465332	281.216	48000	2	2026-09-09 04:09:17
audio-0060	0060 - Edwyn Collins - Edwyn Collins - A Girl Like You (Official Video) [6oqJ0JpMj6I].webm	0060 - Edwyn Collins - Edwyn Collins - A Girl Like You (Official Video) [6oqJ0JpMj6I].webm	6oqJ0JpMj6I	3.1010541915893555	235.52	48000	2	2026-09-09 04:09:17
audio-0061	0061 - Dee Lav - Dee Lav - My Russomisia Is Stored In My Tits (Official Lyric Video) [wdHKAACEgow].webm	0061 - Dee Lav - Dee Lav - My Russomisia Is Stored In My Tits (Official Lyric Video) [wdHKAACEgow].webm	wdHKAACEgow	1.8772802352905271	127.808	48000	2	2026-09-09 04:09:17
audio-0062	0062 - Dee Lav - Dee Lav - Razor (Official Lyric Video) [One7iDT3Ct0].webm	0062 - Dee Lav - Dee Lav - Razor (Official Lyric Video) [One7iDT3Ct0].webm	One7iDT3Ct0	1.5050458908081057	129.6	48000	2	2026-09-09 04:09:18
audio-0063	0063 - ImagineDragons - Imagine Dragons - I Bet My Life [4ht80uzIhNs].webm	0063 - ImagineDragons - Imagine Dragons - I Bet My Life [4ht80uzIhNs].webm	4ht80uzIhNs	3.3068037033081055	213.85579166666668	48000	2	2026-09-09 04:09:18
audio-0064	0064 - KATHIA - Kathia - TIMOTHEE CHALAMET [-wwDegzvOL8].webm	0064 - KATHIA - Kathia - TIMOTHEE CHALAMET [-wwDegzvOL8].webm	-wwDegzvOL8	3.2240257263183594	205.577875	48000	2	2026-09-09 04:09:18
audio-0065	0065 - Dealer de Musique - Seth XVI - Your Taste [dQqETvqdgeA].webm	0065 - Dealer de Musique - Seth XVI - Your Taste [dQqETvqdgeA].webm	dQqETvqdgeA	3.4189586639404297	203.47733333333332	48000	2	2026-09-09 04:09:18
audio-0066	0066 - Hildá Länsman, Lávre, Lávre Johan Eira - Jođi [K2Ru_Gsf80Q].webm	0066 - Hildá Länsman, Lávre, Lávre Johan Eira - Jođi [K2Ru_Gsf80Q].webm	K2Ru_Gsf80Q	4.258262634277344	285.73333333333335	48000	2	2026-09-09 04:09:18
audio-0067	0067 - Warhaus - Warhaus - The Good Lie (Official Video) [Nz2MY2Ogf0U].webm	0067 - Warhaus - Warhaus - The Good Lie (Official Video) [Nz2MY2Ogf0U].webm	Nz2MY2Ogf0U	3.315701484680176	222.9231875	48000	2	2026-09-09 04:09:18
audio-0068	0068 - Adult Contemporary - Matylda⧸Łukasiewicz - Nudny rok [0Er1u2p-dLA].webm	0068 - Adult Contemporary - Matylda⧸Łukasiewicz - Nudny rok [0Er1u2p-dLA].webm	0Er1u2p-dLA	3.3195276260375977	207.28454166666663	48000	2	2026-09-09 04:09:19
audio-0069	0069 - Röyksopp, Jamie Irrepressible - Compulsion [ZkX6pmiRih8].webm	0069 - Röyksopp, Jamie Irrepressible - Compulsion [ZkX6pmiRih8].webm	ZkX6pmiRih8	6.208542823791504	419.4529166666667	48000	2	2026-09-09 04:09:19
audio-0070	0070 - Warhaus - Warhaus - Machinery (Official Video) [yHm1F2cI0Gw].webm	0070 - Warhaus - Warhaus - Machinery (Official Video) [yHm1F2cI0Gw].webm	yHm1F2cI0Gw	3.6563587188720703	237.8884375	48000	2	2026-09-09 04:09:19
audio-0072	0072 - White Town - Your Woman 1917 [6QSy-0Sff-I].webm	0072 - White Town - Your Woman 1917 [6QSy-0Sff-I].webm	6QSy-0Sff-I	5.178199768066406	295.41985416666665	48000	2	2026-09-09 04:09:19
audio-0073	0073 - NØ FØRMAT! - Kyrie Kristmanson - Song X [ChmZ1QbODyg].webm	0073 - NØ FØRMAT! - Kyrie Kristmanson - Song X [ChmZ1QbODyg].webm	ChmZ1QbODyg	2.000530242919922	128.66177083333332	48000	2	2026-09-09 04:09:19
audio-0074	0074 - SonySoundtracksVEVO - End of Summer (Official Video) ft. Katie Melua & L.U.C. from ＂The Peasants＂ Soundtrack [mUDV2bXsRhc].webm	0074 - SonySoundtracksVEVO - End of Summer (Official Video) ft. Katie Melua & L.U.C. from ＂The Peasants＂ Soundtrack [mUDV2bXsRhc].webm	mUDV2bXsRhc	4.253589630126953	270.9652708333333	48000	2	2026-09-09 04:09:20
audio-0075	0075 - newabratv - Zbigniew Zamachowski & Grupa MoCarta - Kobiety jak te kwiaty (Official Video, 2011) [3rX_S9eoV7I].webm	0075 - newabratv - Zbigniew Zamachowski & Grupa MoCarta - Kobiety jak te kwiaty (Official Video, 2011) [3rX_S9eoV7I].webm	3rX_S9eoV7I	4.0513200759887695	249.045625	48000	2	2026-09-09 04:09:20
audio-0076	0076 - ISAYA - ISAYA - In Your Head - [ Clip officiel ] [tw4Uv9Vs-Qc].webm	0076 - ISAYA - ISAYA - In Your Head - [ Clip officiel ] [tw4Uv9Vs-Qc].webm	tw4Uv9Vs-Qc	2.8970775604248047	182.29333333333332	48000	2	2026-09-09 04:09:20
audio-0077	0077 - Joe Bel - Too Late [HeNEYDkiczA].webm	0077 - Joe Bel - Too Late [HeNEYDkiczA].webm	HeNEYDkiczA	2.737009048461914	184.0878125	48000	2	2026-09-09 04:09:20
audio-0078	0078 - The Rasmus - The Rasmus - In the Shadows (Official Music Video) [7gwO8-oqwFw].webm	0078 - The Rasmus - The Rasmus - In the Shadows (Official Music Video) [7gwO8-oqwFw].webm	7gwO8-oqwFw	3.4902162551879883	232.0021875	48000	2	2026-09-09 04:09:20
audio-0079	0079 - Gossip Music Official - Gossip - Perfect World (Official Video) [A8mw5i43-uQ].webm	0079 - Gossip Music Official - Gossip - Perfect World (Official Video) [A8mw5i43-uQ].webm	A8mw5i43-uQ	3.4690866470336914	229.376	48000	2	2026-09-09 04:09:20
audio-0080	0080 - Oum Shatt - Gold to Straw [hlu9h-aSRXc].webm	0080 - Oum Shatt - Gold to Straw [hlu9h-aSRXc].webm	hlu9h-aSRXc	2.931236267089844	191.7961875	48000	2	2026-09-09 04:09:21
audio-0081	0081 - MILEY - Miley Cyrus - The Backyard Sessions - ＂Jolene＂ [wOwblaKmyVw].webm	0081 - MILEY - Miley Cyrus - The Backyard Sessions - ＂Jolene＂ [wOwblaKmyVw].webm	wOwblaKmyVw	2.813260078430176	179.81533333333334	48000	2	2026-09-09 04:09:21
audio-0082	0082 - The White Stripes - The White Stripes - Jolene (Official Music video) [yXlULkwhgrc].webm	0082 - The White Stripes - The White Stripes - Jolene (Official Music video) [yXlULkwhgrc].webm	yXlULkwhgrc	3.599575996398926	230.121375	48000	2	2026-09-09 04:09:21
audio-0083	0083 - Daniklein - Vaya con dios - Nah neh nah [7LUm-E4GPU8].webm	0083 - Daniklein - Vaya con dios - Nah neh nah [7LUm-E4GPU8].webm	7LUm-E4GPU8	2.737177848815918	172.90739583333334	48000	2	2026-09-09 04:09:21
audio-0084	0084 - Jonathan Roy - Jonathan Roy - Keeping Me Alive (Live Acoustic Performance) [UyaZmFGyuMg].webm	0084 - Jonathan Roy - Jonathan Roy - Keeping Me Alive (Live Acoustic Performance) [UyaZmFGyuMg].webm	UyaZmFGyuMg	4.699872970581055	317.5445	48000	2	2026-09-09 04:09:21
audio-0085	0085 - Nick Cave & The Bad Seeds - Nick Cave & The Bad Seeds ft. Kylie Minogue - Where The Wild Roses Grow (Official 4K Video) [lDpnjE1LUvE].webm	0085 - Nick Cave & The Bad Seeds - Nick Cave & The Bad Seeds ft. Kylie Minogue - Where The Wild Roses Grow (Official 4K Video) [lDpnjE1LUvE].webm	lDpnjE1LUvE	4.3616485595703125	271.952125	48000	2	2026-09-09 04:09:21
audio-0086	0086 - Lily Allen - Lily Allen ｜ Not Fair (Official Video) [fUYaosyR4bE].webm	0086 - Lily Allen - Lily Allen ｜ Not Fair (Official Video) [fUYaosyR4bE].webm	fUYaosyR4bE	3.623026847839355	233.12835416666667	48000	2	2026-09-09 04:09:22
audio-0087	0087 - Simply Great Music 2 - 01. I Put A Spell On You - Annie Lennox (Fifty Shades Of Grey Soundtrack) [m1IQ2W2nKBw].webm	0087 - Simply Great Music 2 - 01. I Put A Spell On You - Annie Lennox (Fifty Shades Of Grey Soundtrack) [m1IQ2W2nKBw].webm	m1IQ2W2nKBw	3.4253339767456055	210.04772916666667	48000	2	2026-09-09 04:09:22
audio-0088	0088 - Damiano David - Damiano David - Nothing Breaks Like a Heart - Spotify Singles ｜ Official Video [kGmJQn3MLQU].webm	0088 - Damiano David - Damiano David - Nothing Breaks Like a Heart - Spotify Singles ｜ Official Video [kGmJQn3MLQU].webm	kGmJQn3MLQU	3.674429893493652	249.045625	48000	2	2026-09-09 04:09:22
audio-0089	0089 - Nelly Furtado - Nelly Furtado - All Good Things (Come To An End) (US Version) (Official Music Video) [4pBo-GL9SRg].webm	0089 - Nelly Furtado - Nelly Furtado - All Good Things (Come To An End) (US Version) (Official Music Video) [4pBo-GL9SRg].webm	4pBo-GL9SRg	3.62699031829834	226.73125	48000	2	2026-09-09 04:09:22
audio-0090	0090 - Mark Ronson - Mark Ronson - Nothing Breaks Like a Heart (Acoustic Version) [Audio] ft. Miley Cyrus [ykiwbVaxvNc].webm	0090 - Mark Ronson - Mark Ronson - Nothing Breaks Like a Heart (Acoustic Version) [Audio] ft. Miley Cyrus [ykiwbVaxvNc].webm	ykiwbVaxvNc	3.6085996627807617	221.16266666666667	48000	2	2026-09-09 04:09:22
audio-0091	0091 - Duffy - Duffy - Mercy [y7ZEVA5dy-Y].webm	0091 - Duffy - Duffy - Mercy [y7ZEVA5dy-Y].webm	y7ZEVA5dy-Y	3.263051986694336	209.16535416666667	48000	2	2026-09-09 04:09:23
audio-0092	0092 - MILEY - Miley Cyrus - Wrecking Ball (Official Video) [My2FRPA3Gf8].webm	0092 - MILEY - Miley Cyrus - Wrecking Ball (Official Video) [My2FRPA3Gf8].webm	My2FRPA3Gf8	3.5892086029052734	221.26295833333333	48000	2	2026-09-09 04:09:23
audio-0093	0093 - Labek & Chrobak, Adrian Chrobak, Balazs Szallabek, Adrian Chrobak, Balázs Szallabek - Aviary [63WHjveEAaU].webm	0093 - Labek & Chrobak, Adrian Chrobak, Balazs Szallabek, Adrian Chrobak, Balázs Szallabek - Aviary [63WHjveEAaU].webm	63WHjveEAaU	3.4750490188598633	211.1485625	48000	2	2026-09-09 04:09:23
audio-0095	0095 - The Cramps - The Cramps - Goo Goo Muck (Official Audio) [RVhdHAqoE_c].webm	0095 - The Cramps - The Cramps - Goo Goo Muck (Official Audio) [RVhdHAqoE_c].webm	RVhdHAqoE_c	2.926111221313477	183.2751041666667	48000	2	2026-09-09 04:09:23
audio-0096	0096 - The xx - The xx - Crystalised (Official Video) [Pib8eYDSFEI].webm	0096 - The xx - The xx - Crystalised (Official Video) [Pib8eYDSFEI].webm	Pib8eYDSFEI	3.21279239654541	201.07320833333333	48000	2	2026-09-09 04:09:23
audio-0097	0097 - Medyk1983KR - Lombard - Szklana Pogoda [SCrR7od_fck].webm	0097 - Medyk1983KR - Lombard - Szklana Pogoda [SCrR7od_fck].webm	SCrR7od_fck	3.618008613586426	208.085625	48000	2	2026-09-09 04:09:23
audio-0098	0098 - JestemHali - Mr Zoob - Mój jest ten kawałek podłogi [lqbFWLKjlP4].webm	0098 - JestemHali - Mr Zoob - Mój jest ten kawałek podłogi [lqbFWLKjlP4].webm	lqbFWLKjlP4	3.95977783203125	241.05797916666663	48000	2	2026-09-09 04:09:24
audio-0099	0099 - Maanam - Cykady na Cykladach (2011 Remaster) [y97vh4CumoY].webm	0099 - Maanam - Cykady na Cykladach (2011 Remaster) [y97vh4CumoY].webm	y97vh4CumoY	2.8051958084106445	179.22666666666666	48000	2	2026-09-09 04:09:24
audio-0100	0100 - Püdelsi Official - Püdelsi - Uważaj Na Niego [HS7nA2FCxTI].webm	0100 - Püdelsi Official - Püdelsi - Uważaj Na Niego [HS7nA2FCxTI].webm	HS7nA2FCxTI	3.2476882934570312	193.886625	48000	2	2026-09-09 04:09:24
